article_text,paragraphs,article,n_characters,news_site
"A járvány első hullámában az Európai Unió 800 ezer euróra emelte a cégeknek adható állami támogatás mértékét, ezért a kormány úgy döntött, hogy azoknak a vállalatoknak, amelyek beruházásaiknak köszönhetően senkit nem bocsátanak el, a beruházási érték felét, maximum 800 ezer eurót megtérít. Ebben a konstrukcióban 904 vállalat vesz részt, és 421 milliárd forintnyi beruházást hajt végre.",5,1,387,pestisracok
"A beruházások, amelyekhez a kormány 201 milliárd forintnyi támogatást biztosít, 154 200 munkahelyet védenek meg",6,1,111,pestisracok
– mondta a miniszter.,7,1,21,pestisracok
Forrás: MTI; Fotó: MTI/Koszticsák Szilárd,8,1,41,pestisracok
"Az amerikai spekuláns nem először jön elő ötletével, állítása szerint az örökjáradék-kötvények gondolatát szoknia kell a piacnak. Soros György legújabb, a Project Syndicate-ben megjelent cikkében arról ír, hogy Európa számára eljött a megfelelő pillanat, be lehet vezetni a soha le nem járó kötvényeket, ami örökre rabszolgasorba taszítaná a tagállamokat és a nemzetközösséget. ",1,2,378,pestisracok
"Újabb véleménycikk jelent meg Soros Györgytől a Project Syndicate nevű portálon, amelyben a magyar származású amerikai milliárdos arról értekezik, mit kellene tennie az Európai Uniónak azután, hogy Magyarország és Lengyelország megvétózta a következő hétéves költségvetést, amiért abban az unió zsarolni próbálta a független államokat. Cikkét Soros azzal kezdte, hogy a járvány miatti uniós költségvetés és helyreállítási csomag elfogadása még soha nem volt ennyire sürgős.",2,2,473,pestisracok
"Cikkét Soros azzal kezdte, hogy a járvány miatti uniós költségvetés és helyreállítási csomag elfogadása még soha nem volt ennyire sürgős.",3,2,137,pestisracok
Az örökös kötvények kibocsátásának ügye soha nem volt még ennyire fontos és sürgetőbb,4,2,85,pestisracok
– írta Soros.,5,2,13,pestisracok
De mi is ez a kötvény? ,6,2,23,pestisracok
"A HVG írt erről hosszabban korábban, leírták, hogy a lényege röviden az: más kötvényt, ha valaki megvásárol, akkor pénzt ad érte a kibocsátónak – ebben az esetben az államnak –, az állam pedig évek, akár évtizedek alatt kamatokkal fizeti ezt vissza. Az örökjáradék-kötvényekért az EU pénzt kapna azonnal, a tőkét soha nem kellene visszafizetni, a kamatokat viszont előre meghatározott összegben örökké. Soros maga is elismeri, hogy jelen helyzetben nagyjából nulla az esélye annak, hogy a kötvényeket kibocsássa az unió, annyira megosztottak a tagállamok. Soros megjegyzi, hogy a fukar ötök gúnynévvel ellátott tagállamok, Ausztria, Dánia, Finnország, Hollandia és Svédország sem érdekelt a kötvénykibocsátásban, ők inkább a megtakarításban látják a jövőt.",7,2,756,pestisracok
"Az örökjáradék-kötvényekért az EU pénzt kapna azonnal, a tőkét soha nem kellene visszafizetni, a kamatokat viszont előre meghatározott összegben örökké.",8,2,152,pestisracok
"A befektetők csak olyanoktól vásárolnak örökös kötvényeket, amelyek stabilak és elkötelezettségük a jövőben is fennáll ez ügyben",9,2,128,pestisracok
"– írta a milliárdos, aki azzal folytatta, hogy ebbe a kategóriába tartozott a 18. századi Nagy-Britannia, a 19. századi Egyesült Államok, ám a 21. századi EU már nem.",10,2,166,pestisracok
"A spekuláns azt prognosztizálta, hogy az egészségügyi ellátás fenntartásához és a gazdaság újraindításához sokkal többre lesz szükség, mint az új költségvetési és helyreállítási alapban, a Next Generation EU-ban lévő 1,8 billió euró.",11,2,233,pestisracok
"Orbán Viktor magyar miniszterelnök aggódik, hogy az EU új jogállamisági rendelkezése visszafogja személyes és a politikájával összefonódó korrupciót. Annyira aggódik, hogy magával rántotta Lengyelországot is",12,2,207,pestisracok
"– írta Soros, aki szerint a Lisszaboni Szerződésben lévő, egy még sosem használt eljárással lehetne Magyarország és Lengyelország vétóját semmisnek tekinteni. A kibővített együttműködés nevű művelet lényege, hogy tagállamok egy csoportja külön költségvetést is meghatározhat és megállapodhat a finanszírozás módjáról, például Soros szerint a közös kötvényről és szerinte itt léphetnek majd életbe az örök, soha le nem járó kötvények.",13,2,433,pestisracok
"Soros, aki szerint a Lisszaboni Szerződésben lévő, egy még sosem használt eljárással lehetne Magyarország és Lengyelország vétóját semmisnek tekinteni. ",14,2,152,pestisracok
Nem ezt hívják adósrabszolgaságnak?,15,2,35,pestisracok
– reagált költői kérdésével korábban a kötvényre Orbán Viktor.,16,2,62,pestisracok
Forrás: Project Syndicate; Fotó: MTI,17,2,36,pestisracok
"Gyurcsány Ferenc pár évvel ezelőtt még vadul egyetértett az EU-s vétóval, most azonban, amikor Orbán Viktor nyúl ehhez az eszközhöz, nemzetellenes cselekedetnek tartja. ",1,3,169,pestisracok
Orbán Viktor vétója történelmi zsákutcába vezeti az országot,2,3,60,pestisracok
"– írta Gyurcsány a Facebook-oldalán, ahol egy háromperces online sajtótájékoztatón részletezte a maga stílusában, pirospozsgás arccal, hogy miért nem ért egyet a magyar-lengyel költségvetési vétóval. A Demokratikus Koalíció elnöke azzal folytatta, hogy a nagy orbáni diktatúrában a magyarok valójában túszok.",3,3,308,pestisracok
"A dolog szépséghibája, hogy Gyurcsány korábban nem volt ennyire vétóellenes, sőt. Kovács András, az Origo újságírója rámutatott: ha Orbán Viktor zsákutcába vezeti az országot, akkor Gyurcsány pont ugyanezt csinálta 2005 végén. Gyurcsány 2006-ban adott egy interjút a Magyar Narancsnak, amiben még igencsak odavolt a vétóért és még nem részegült meg teljesen az európai egyesült államok tévképzetétől.",4,3,400,pestisracok
"– Miközben a strukturális és kohéziós alapokból minden ötödik euró azért Lengyelországé lesz. Mindenesetre ön a Blair-látogatás után azt nyilatkozta, hogy Magyarország kész egyedül is vétózni. Milyen reakciókat kapott erre? Volt, aki ezt komolyan vette?",5,3,253,pestisracok
"– Komolyan vették. Természetesen mindenki kétszer meggondolja, hogy egymaga vétózzon-e. De minden ország, amelyik rendkívül elégedetlen, egy ilyen kijelentéssel azt adja a többiek tudtára, hogy partnereket keres hozzá. Elmegyek a falig, addig, amíg el lehet menni. Magyarország igenis komolyan gondolta azt, hogy ha talál partnereket, kész megtenni ezt. A lengyelek ebben a tekintetben nagyon ígéretesek voltak. Egy lengyel-magyar közös vétó egyáltalán nem volt már kizárható",6,3,475,pestisracok
"– zajlott a párbeszéd. A 2006-os interjúból megtudhattuk továbbá azt is, hogy Fletó csak azért nem csapott a vétó-gombra, mert a Fidesz ezt javasolta neki.",7,3,155,pestisracok
"Forrás: 888.hu, Magyar Narancs; Kiemelt kép: Horváth Péter Gyula/PestiSrácok.hu",8,3,79,pestisracok
"Egészen botrányos jelentést fogadott el csütörtökön az Európai Parlament az alapvető jogok helyzetéről az unióban. A dokumentum a 2018–2019-es időszak tekintetében vizsgálja a szerintük alapvető jogokat az egyes tagállamokban. De eközben persze az Európa identitását meghatározó alapvető értékeket és az azokhoz való jogokat teljesen figyelmen kívül hagyja. Inkább a szexuális identitásukban a normálistól eltérő LMBTQ+ (a legújabb megnevezése a szexuális devianciáknak) emberek, a migránsok jogainak, valamit a nők terhességmegszakításhoz való jogának helyzetét dramatizálták. A genderellenes mozgalmak, a győlöletbeszéd és a rasszizmus fenyegető terjedését komoly veszélyként értékelték, és azt is sérelmezik, hogy a tagállamok kiadásainak csökkentése többek közt a fenti sérülékeny csoportokat hátrányosan érintette. A képviselők által megszavazott állásfoglalás a jogállamisággal és alapvető jogokkal foglalkozó uniós eljárás intézményének megalkotását szorgalmazza. A megszavazott állásfoglalás egyes részeit elég nehéz másként értelmezni, mint hazánk és Lengyelország újabb megfenyegetésének.",1,4,1098,pestisracok
"Hetek óta zajlik a vita az Európai Unióban és persze az Európai Parlamentben a jogállamiság kérdéséről. Többször is felvetették már, hogy a forráselosztást is a jogállamisághoz kötnék, a közelmúltban pedig az Európai Bizottság egy LMBTQ-stratégiát is készített, amely már egészen hajmeresztő módon a szexuális másság érvényesülését, jogegyenlőségét, többek közt a szivárványcsaládok elismerését, a homofóbia bűncselekménnyé nyilvánítását és az LMBTQ-csoportok egyenlőségére való figyelemfelhívást, illetve azok pénzügyi támogatást is kötelezővé tenné.",2,4,551,pestisracok
"Mindezek után már meg sem lepődünk az Európai Parlament elé került jelentés tartalmán, amely a fentiek mentén fogalmazza meg a jogállamiságot és az aggályokat is egyes tagállamok kapcsán. Az állásfoglalást, amely megállapítja, hogy a 2018–2019-es időszakban a helyzet tovább romlott, 330 szavazattal, 298 ellenszavazat és 65 tartózkodás mellett fogadták el a képviselők.",3,4,370,pestisracok
A jelentés sarokpontjai a következők:,4,4,37,pestisracok
"veszélyben vannak a sérülékeny csoportok, a szólásszabadság, a médiapluralizmus és a gyülekezési szabadság;",5,4,107,pestisracok
szervezetten visszavetik a nemek közti egyenlőséget és a női jogokat;,6,4,69,pestisracok
a gyűlöletbeszéd és a rasszizmus különböző módjai megszokottá váltak.,7,4,69,pestisracok
"Kiemelten sérelmezik a gyülekezési jog és sajtószabadság korlátozását, amelynek jeleit több tagállamban is felismerni vélik. Fel is szólították a tagállamokat, hogy tartózkodjanak a gyülekezési szabadságot korlátozó jogszabályok elfogadásától. A jelentésben természetesen részletesen kitérnek a szexuális identitásukban más emberek jogai érvényesítésének fontosságára, hangsúlyozva, hogy a “sérülékeny csoportok számára védelmet kell biztosítani”. És ha már az LMBTQ-jogok napirenden vannak, az abortuszhoz való jog vastagon aláhúzása sem maradhat el egy alapjogokról szóló értekezésből. Ezért a jelentés azt is tartalmazza, hogy a nőknek az Európai Parlament állásfoglalása szerint joga van a szabad szexuális élethez és a szabad terhességmegszakításhoz. Vélhetően így intézményesítik uniós szinten a lengyel abortusztörvény szigorítása irányába mutató intézkedések elutasítását.",8,4,880,pestisracok
“sérülékeny csoportok számára védelmet kell biztosítani”.,9,4,57,pestisracok
"a jelentés azt is tartalmazza, hogy a nőknek az Európai Parlament állásfoglalása szerint joga van a szabad szexuális élethez és a szabad terhességmegszakításhoz.",10,4,161,pestisracok
"A lengyel abortuszügyre külön ki is tér az állásfoglalás: kijelentik, hogy az abortusz de facto betiltása nők életét sodorja veszélybe. Kimondják, hogy a korlátozó abortusztörvények sértik a nők emberi jogait. A reprodukciós egészségügyi szolgáltatásokhoz való, időben történő hozzáférés, és a nők reprodukciós autonómiájának és döntéshozatalának tiszteletben tartása alapvető fontosságúak a nők emberi jogainak és a nemek közötti egyenlőségnek a védelme szempontjából. Az uniós intézményeket és a tagállamokat pedig jogszabály kötelezi ezen alapvető jogok fenntartására és védelmére. Épp ezért már megint a 7-es cikkely szerinti eljárással fenyegetik Lengyelországot, és kiállásukról biztosították a lengyel nőket és az LGBTI+ embereket, “akik az egészségügyi kockázatok ellenére az utcákra vonultak, hogy tiltakozzanak alapvető szabadságaik és jogaik súlyos korlátozásai ellen”.",11,4,880,pestisracok
"Épp ezért már megint a 7-es cikkely szerinti eljárással fenyegetik Lengyelországot, és kiállásukról biztosították a lengyel nőket és az LGBTI+ embereket, “akik az egészségügyi kockázatok ellenére az utcákra vonultak, hogy tiltakozzanak alapvető szabadságaik és jogaik súlyos korlátozásai ellen”.",12,4,295,pestisracok
"A sérülékeny csoportok közül, akiknek állítólag kiemelten biztosítani az európai alapjogokat, nem maradhattak ki a migránsok sem. Az elfogadott dokumentum úgy fogalmaz, hogy a Parlament súlyos aggodalmát fejezi ki a menedékkérők egyes tagállamokban történő erőszakos visszafordítása és az uniós fogadóállomásokon kialakult humanitárius helyzet miatt. Elítélik a menekülteknek humanitárius segítséget nyújtó civil társadalmi szervezetek és egyének megfélemlítését, a letartóztatásokat és büntetőeljárásokat. Mindezzel szemben humanitárius folyosók és humanitárius vízumprogram felállítását kérik.",13,4,595,pestisracok
"nem maradhattak ki a migránsok sem. Az elfogadott dokumentum úgy fogalmaz, hogy a Parlament súlyos aggodalmát fejezi ki a menedékkérők egyes tagállamokban történő erőszakos visszafordítása és az uniós fogadóállomásokon kialakult humanitárius helyzet miatt.",14,4,256,pestisracok
humanitárius folyosók és humanitárius vízumprogram felállítását kérik.,15,4,70,pestisracok
"Varga Judit igazságügyi miniszter a jelentésben is érintett témákban, vádak tekintetében a napokban többször kifejtette, hogy a lengyelek és magyarok évszázadok óta számíthatnak egymásra, és most is közösen lépnek fel az ideológiai fenyegetőzések ellen.",16,4,253,pestisracok
