article_text,paragraphs,article,n_characters,news_site
"Orbán Viktor közölte, hogy a magyar és a lengyel szavazat nélkül nem lesz Új Generáció alap és hétéves költségvetés. Nem akarok kompromisszumot kötni, hanem egy megoldást kell találni erre a helyzetre. A bajba jutott államoknak minél hamarabb oda kell adni a pénzügyi alapokat - mondta a kormányfő. Ez egy szilárd pozíció - tette hozzá. Az EP és a Soros-hálózat úgy gondolta, hogy a jogállami kérdéseket kötnék a költségvetési kérdésekhez. Orbán szerint nem lehet minket pénzzel megvásárolni, ha szabadságról és a szuverenitásról van szó, akkor nem térünk el a szándékainktól. A háttérben Soros György szövi a szálakat. Nem egészen érthető, hogy miért kell komolyan venni Soros szavait, ha amerikai állampolgár, és semmilyen befolyása nem lehet európai kérdésekre. ",11,24,765,Origo
"Mi meg fogjuk tudni a védeni a nemzeti szuverenitásunkat, meg tudjuk védeni az országainkat a bevándorlástól. Nagy perspektívát látunk a közép-európai államokban - mondta a kormányfő. Most kiderült, hogy együtt erősebbek vagyunk, mint külön-külön. Ma a közép-európai államok újjászületése az egyik legfontosabb folyamat. ",12,24,321,Origo
"Orbán Viktor a beszélgetés elején arról beszélt a vétó kapcsán, hogy mindent megfontoltak, mindent meggondoltak. Már júliusban jelezték, hogy többen nagy bajban lehetnek a második hullámban, főleg gazdasági téren. Minden politikai vitát félre kell tenni, mondta egy másik tábor, míg a másik oldal összekötötte volna a politikai kérdéseket a költségvetési ügyekkel. Most ősszel nem kellett volna engedni az EP-képviselőknek, és nem kellene ragaszkodni ahhoz, hogy politikai kérdéseket válságkezelési eszközökkel összekössenek. ",13,24,526,Origo
Hamarosan kezdődik a kormányfői interjú.,14,24,40,Origo
"Sem Lengyelország, sem Magyarország nem fogad el olyan javaslatot, amelyet a másik elfogadhatatlannak tart - erről állapodott meg Orbán Viktor és Mateusz Morawiecki. A politikai feltételekkel kapcsolatos jogszabályok megalkotása nem szükséges a válságkezeléshez, a költségvetéshez szükséges szavazataink viszont nélkülözhetetlenek és megkerülhetetlenek – mondta Orbán Viktor.",15,24,375,Origo
"Az elmúlt napok alapján valószínűleg a járványhelyzet aktualitásai, illetve az uniós költségvetés körüli vita és a tegnapi magyar-lengyel miniszterelnöki találkozó lehetnek a kulcsfontosságú témák, emellett a gazdaság kilátásai is szóba kerülhetnek.",16,24,249,Origo
"Orbán Viktor miniszterelnök a Kossuth Rádió Jó reggelt, Magyarország! című műsorának nyilatkozik.",17,24,97,Origo
"Magyarországnak és Lengyelországnak van igaza az uniós vitában, erről ír a Látószögblog.hu-n Frank Füredi szociológus, a XXI. Század Intézet tudományos főmunkatársa. Az írást változtatás nélkül közöljük az Origón.",1,25,213,Origo
"Nincs abban semmi transzgyűlölet, hogy Magyarország és Lengyelország szerint az emberi nem férfiakból és nőkből áll, sem abban, hogy védelmezik a maguk konzervatív életmódját. Mégis szembekerülnek az Európai Unió tervezett LMBTIQ-szabályzatával.",2,25,245,Origo
"Az Európai Unió meg akarja leckéztetni Magyarországot és Lengyelországot, s e célból le akarja nyomni mindkettő torkán azt a tervet, mely „a nemi egyenlőséget” hivatott előmozdítani. Ez a cél úgy értendő, hogy ha valamelyik kormány véleménye szerint csak két nem van, tudniillik vagy férfi valaki, vagy nő, azt az európai „értékek” megsértésével fogják megvádolni, és könnyen meglehet, hogy súlyos pénzügyi szankciókkal sújtják.",3,25,428,Origo
"Amikor az Európai Bizottság nemrégiben nyilvánosságra hozta „a leszbikus, meleg, biszexuális, transznemű, nem-bináris, nemközi és queer egyenlőség legelső uniós stratégiáját”, korántsem egyszerűen azt tekintette céljának, hogy megóvja a szóban forgó embereket a hátrányos megkülönböztetéstől. Olyan jogszabályt akar elfogadtatni, amely „védelmébe veszi a szivárvány-családokat, és Unió-szerte szavatolja szülői jogaikat, valamint az azonos neműek párkapcsolatának elismerését”.",4,25,477,Origo
"Ha ezekről az ügyekről jogszabály születik, a Bizottság majd azt állíthatja, hogy ha bárki, illetve bármelyik kormány nem hajlandó az újonnan megalkotott jog szellemében cselekedni, akkor a jogállamisággal száll szembe. Márpedig, ha bármely ország elveti a jogállam bizottsági meghatározását, automatikusan az európai értékeket semmibe vevő demokráciaellenes páriának minősül. ",5,25,377,Origo
"Az EU LMBTIQ-stratégiájának fő célja az, hogy választás elé állítsa Magyarországot és Lengyelországot. Vagy beállnak a sorba vagy igen súlyos büntetéssel számolhatnak. ",6,25,168,Origo
"A katasztrofális világjárvány kellős közepén nem is lehetett más indítéka Brüsszelnek arra, hogy egy sor LMBTIQ-tárgyú dokumentumot hozza nyilvánosságra, minthogy e kérdés felvetésével büntesse meg Lengyelországot és Magyarországot, amiért az EU oligarchia megítélése szerint engedetlen magatartást tanúsítanak.",7,25,311,Origo
"A rakoncátlan kelet-európai országokkal szemben alkalmazott uniós keresztes hadjárat egyik fő fegyvere, hogy olyan magatartásformákat kriminalizál, amelyek az illető társadalmakban természetesnek számítanak. Például Magyarországot uniós vezetők abban találták vétkesnek, hogy a heteronormativitás kultúráját támogatja. A brüsszeli woke körökben a heteroszexuális kapcsolatrendszer, mint norma kulturális bűnnek számít.",8,25,418,Origo
"Mind Magyarország, mind Lengyelország kormánya tudtul adta, hogy határozottan támogatja a férfiak és a nők egyenlőségét, ugyanakkor elutasítják azt az uniós követelést, hogy szentesítsék a teljes gender-egyenlőséget. Hogy miért? Mert a gender-ideológia transzfóbnak minősíti a férfiak és a nők bináris megkülönböztetését, és mint ilyet elveti, ezek a kormányok pedig azt a több évszázados nézetet vallják, hogy a valóságban nincs több nem, mint kettő. A transz kultúra nyugati szószólóival ellentétben nem hiszik, hogy az ember neme szubjektív valami. Úgy gondolják, hogy objektív tényezők szabják meg: nevezetesen az, hogy XX vagy pedig XY kromoszómái vannak az embernek.",9,25,672,Origo
"Az Európai Unió LMBTIQ stratégiája az Európai Unió Működéséről Szóló Szerződés 83. cikkelyében felsorolt „uniós bűnök” jegyzékét kiegészítené a gyűlölet-bűncselekménnyel és a gyűlöletbeszéddel, nevezetesen az esetben is, amikor ezek LMBTIQ emberekre irányulnak. Szó van benne arról is, hogy jogszabályt kell alkotni a szivárvány-családok jogainak védelméről , hogy Unió-szerte érvényesüljön szülői joguk, illetve az azonos nemű kapcsolatok joga. Nem sok kétség fér hozzá, hogy Magyarország és Lengyelország ellenáll majd ennek a törvényalkotási kezdeményezésnek, ennek következtében pedig uniós vezetők óhatatlanul a jogállamiság megsértésével fogják őket vádolni.",10,25,664,Origo
"Csakhogy az Európai Unió nem konszenzusra törekszik. Továbbá a nemi és családi élettel kapcsolatos szokásokkal kapcsolatban nem tűr ellenvéleményt. Úgy gondolja, döntési monopóliuma van az emberi élet legbensőbb, illetve erkölcsi kérdéseiben.",11,25,242,Origo
"Az EU azt reméli, hogy ha sikerül a pénzügyi átutalásokat a maga woke LMBTIQ-ethoszának elfogadásához kötnie, azzal rákényszerítheti Magyarországot és Lengyelországot a gyarmati alattvalók számára kidolgozott forgatókönyv követésére.",12,25,233,Origo
"A két ország vezetőinek legutóbbi nyilatkozatai arra utalnak, hogy legalábbis egyelőre ez a stratégia nem működőképes. Orbán Viktor magyar miniszterelnök ezzel kapcsolatban úgy érvelt, hogy az értékek fontosabbak a pénznél.",13,25,223,Origo
"Brüsszel valójában attól fél, hogy végül nem csak Magyarország és Lengyelország száll szembe woke útmutatásaival. Európa-szerte milliók érzik úgy, az Unió LMBTIQ-stratégiája mögött olyan cél húzódik meg, amely életformájukat aknázná alá. Lelkük mélyén valamennyien azt szeretnék, ha kormányukban lenne annyi bátorság, hogy szembeszálljanak Brüsszel birodalmi törekvéseivel.",14,25,373,Origo
"Önök képtelenek befejezni az álhírgyártást a védekezés kapcsán, így azt állították, hogy nem kapnak megfelelő védőfelszerelést a tesztelést végzők. Minek kell még történnie, hogy leállítsák ezt a förtelmes álhírgyárat? - tette fel a kérdést az Országgyűlésben Dömötör Csaba, a Miniszterelnöki Kabinetiroda államtitkára. ",1,26,320,Origo
"Miközben az uniós országok a járvány legyőzésére koncentrálnak, addig Brüsszelben a Soros-terv élesítésén dolgoznak - mondta Halász János napirend előtti felszólalásában. A Fidesz frakcióvezető-helyettese szerint a bizottság legújabb migrációs terve gyakorlatilag a Soros-terv végrehajtása. A brüsszeli bürokraták továbbra is ösztönzik és támogatják a bevándorlást - tette hozzá. Brüsszel kimondta: bevándorlókontinenssé szeretné tenni Európát. Halász János szerint mindaz, amiről a Fidesz az elmúlt években beszélt, most valósággá válik. ",2,26,539,Origo
"A sorozatos terrorcselekmények világosan bizonyítják, hogy a bevándorlás és a terrorizmus kéz a kézben jár.   ",3,26,110,Origo
"Halász János közölte, hogy az országot védő határkerítés egészen addig meglesz, amíg a mostani kormány van hatalmon. A magyarok csak a Fideszre és a KDNP-re számíthatnak a Soros-hálózat elleni védekezésben és a bevándorlás elleni védekezésben - zárta Halász János. ",4,26,265,Origo
"Menczer Tamás válaszában közölte, hogy a migráció továbbra is életveszélyt jelent. Több tízmillió ember áll készen, hogy útra kelljen - tette hozzá a Külgazdasági és Külügyminisztérium államtitkára. A politikus felhívta a figyelmet arra, hogy Brüsszel lakást szeretne adni a migránsoknak, valamint egyenlőséget tesz a bevándorlók és az európai polgárok között. ",5,26,361,Origo
"Ismét felszólítom Korózs Lajost, hogy mondjon le a népjóléti bizottság vezetéséről – mondta Hollik István napirend előtti felszólalásában. A KDNP képviselője közölte, hogy a tömeges tesztelés résztvevői kapcsán is álhíreket terjesztett a Gyurcsány-párt.  A baloldal mindezek mellett folytatta a hisztériakeltést a vakcina kapcsán is - tette hozzá. A vakcina nem politikai, hanem egészségügyi kérdés – mondta Hollik.",6,26,415,Origo
"Rétvári Bence, az Emmi államtitkára válaszában azt mondta, hogy felelőtlen az ellenzék magatartása vakcinaügyben is, mivel teljes mértékben uniós befolyás alá helyezné az országot. A baloldal folyamatosan megtéveszti az embereket a védekezés során a különféle álhírekkel - tette hozzá. ",7,26,286,Origo
"Jól látszik, hogy Ön nem igazán érti az Európai Unió működését, de ezen nincs mit csodálkozni, mivel korábban az uniós tagság ellen kampányoltak, és egyetlen EP-képviselőjük uniós zászlót égetett - így reagált Orbán Balázs Jakab Péter (Jobbik) felszólalására. A Miniszterelnökség államtitkára szerint az uniós pénzek alapszerződésben rögzített járandóságok. Az államtitkár szólt arról is, hogy maga Angela Merkel német kancellár ismerte el, hogy az uniós pénzeket jól használja fel.",8,26,482,Origo
"Amikor a baloldal próbál válságot kezelni, akkor annak IMF-hitel lesz a vége, és százezrek kerülnek utcára – így reagált Dömötör Csaba Kocsis-Cake Olivio (Párbeszéd) felszólalására. A Miniszterelnöki Kabinetiroda parlamenti államtitkára szerint a legújabb uniós migrációs javaslatok is egyértelműen azt mutatják, hogy a bevándorlás támogatását össze akarják kötni a jogállamisági ügyekkel. Dömötör felidézte, hogy a baloldal éppen most került egy korrupciógyanús ügybe a fővárosi busztender kapcsán.",9,26,499,Origo
"Erőteljesen nő az egész világban a fertőzöttek száma, és Magyarország sem kivétel, ezért kellett újabb védelmi intézkedéseket hozni – mondta Dömötör Csaba Arató Gergelynek (DK). Javában zajlik az országos tesztelés, összesen 16 ezer helyszínen – tette hozzá a kabinetiroda államtitkára. Önök képtelenek befejezni az álhírgyártást a védekezés kapcsán, így azt állították, hogy nem kapnak megfelelő védőfelszerelést a tesztelést végzők. Minek kell még történnie, hogy leállítsák ezt a förtelmes álhírgyárat? ",10,26,506,Origo
"A baloldalon nem a magyar érdeket képviselik Brüsszelben, hanem a brüsszeli érdeket képviselik Magyarországon – így reagált Schanda Tamás Schmuck Erzsébet (LMP) felszólalására. Az Innovációs és Technológiai Minisztérium miniszterhelyettese szerint a brüsszeli migrációs javaslat lényege, hogy megbüntessék a bevándorlásnak nem engedő országokat. A júliusi uniós csúcson született megállapodást nem Magyarország rúgta fel, és az ország most a jogaival kíván élni – tette hozzá. Nem tudunk hozzájárulni ahhoz, hogy olyan kérdésekben döntsön Brüsszel, amiben Magyarországnak van joga.",11,26,581,Origo
"Lengyelország és Magyarország az Európai Unió német soros elnökségének új javaslataira vár az uniós költségvetési csomag kapcsán - jelentette ki Piotr Müller lengyel kormányszóvivő hétfőn, Orbán Viktor magyar és Mateusz Morawiecki miniszterelnök varsói egyeztetése után.",1,27,270,Origo
"A másfél órán át tartó egyeztetést követően Müller a két kormányfő múlt heti budapesti közös nyilatkozatára utalva közölte: a lengyel és a magyar álláspont világos"".A szóvivő szerint az uniós költségvetés kapcsán lehetséges az új megállapodás, ennek viszont összhangban kell lennie az uniós alapszerződéssel, a júliusi EU-csúcs záró következtetéseivel.A budapesti nyilatkozatban Orbán Viktor és Matesusz Morawiecki kilátásba helyezte, hogy szükség esetén kész megvétózni a költségvetési csomagot.",2,27,496,Origo
