article_text,paragraphs,article,n_characters,news_site,article_text_eng,Sentiment,Mixed,Negative,Neutral,Positive
"Hollik István nyilatkozatában - amelyben Ursula von der Leyen, az Európai Bizottság elnöke és David Sassoli, az Európai Parlament elnöke kijelentéseit is idézik - azt mondta: Brüsszelben nincs változás. Egyértelmű, hogy Soros György továbbra is minden erővel rá akarja kényszeríteni Európára a bevándorlást, és ebben a brüsszeli politikusok és bürokraták segítenek neki - emelte ki a kormánypárti képviselő.",4,20,407,Origo,"In a statement by István Hollik, citing the statements of the President of the European Commission Ursula von der Leyen and President of the European Parliament David Sassoli, he said that there is no change in Brussels. It is clear that George Soros still wants to impose immigration on Europe with all his might, and Brussels politicians and bureaucrats are helping him in this, the pro-government MP pointed out.",NEUTRAL,0.001304779201745987,0.011782150715589523,0.9844431281089783,0.002470041625201702
"A magyar miniszterelnök uniós vétója éppen arról szól, hogy nem vagyunk hajlandóak elfogadni, hogy ránk kényszerítsék a bevándorlók befogadását - hangsúlyozta.",5,20,159,Origo,"The Hungarian Prime Minister's EU veto is about the fact that we are not willing to accept immigrants being forced into us, he stressed.",NEUTRAL,0.027947930619120598,0.23646314442157745,0.7330819368362427,0.002507020253688097
"A Fidesz kommunikációs igazgatója közölte: most itt vagyunk egy járványügyi helyzet kellős közepén, ilyenkor nem több bevándorlóra, hanem több segítségre van szükség az Európai Unió részéről.",6,20,191,Origo,"Fidesz's Director of Communications said that we are now in the middle of an epidemiological situation, and we need more help from the European Union, not more immigrants.",NEUTRAL,1.8048941274173558e-4,0.004957787226885557,0.9938868880271912,9.749072487466037e-4
"Az Európai Parlament által kizsarolt, de a tagállamok között teljes körű egyetértésre nem találó változattal szemben a korábbi, konszenzusos megállapodás kereteihez kell visszatérni – mondta Deutsch Tamás a Magyar Nemzetnek adott interjúban az uniós költségvetési patthelyzettel kapcsolatban. A Fidesz–KDNP európai parlamenti delegációjának vezetője szerint a helyzet olyan, mintha a befőtt akarná eltenni a nagymamát: nem az Európai Bizottság, az uniós parlament vagy éppen az Európai Bíróság hozta létre a tagállamokat, éppen fordítva történt. A Fidesz-alapító Manfred Weber friss kritikájára is reagálva azt is elmondta: az Európai Néppárt tagjainak zöme továbbra is párbeszéd útján rendezné a magyar kormánypárttal fennálló véleménykülönbségeket.",1,21,750,Origo,"Contrary to the version that was extorted by the European Parliament, but which cannot be fully agreed between the Member States, it is necessary to return to the framework of the previous consensus agreement — Deutsch Tamás told Magyar Nation in an interview on the EU budget stalemate. According to the head of the Fidesz—KDNP delegation to the European Parliament, the situation is like putting away the compote: it was not the European Commission, the EU Parliament or the European Court of Justice that created the Member States, but the other way around. In response to the recent criticism of Manfred Weber, Fidesz founder said that most of the members of the European People's Party would continue to settle their differences with the Hungarian government party through dialogue.",NEUTRAL,0.013380955904722214,0.3180156946182251,0.6405569314956665,0.02804645709693432
"Manfred Weber kijelentéséről, miszerint ha az igazságszolgáltatás függetlensége és a média szabadsága is maradéktalanul megvalósul Magyarországon, a kormánynak nincs félnivalója a jogállamisági feltételrendszertől Deutsch Tamás úgy fogalmazott; a Gestapo és az ÁVH is ugyanezt mondta: akinek nincs takargatnivalója, annak nincs félnivalója. De nagyon is jól emlékszünk arra, hogy a valóságban önkényes politikai döntések alapján bárkit, bármikor, bármiért meg lehetett büntetni.  Már az is ijesztő, hogy a jogállamiság címszó köntösébe bújtatott elfogult, a kettős mércét rendszerszerűen alkalmazó eljárások az elmúlt években mindennapos gyakorlattá váltak az Európai Unióban. Most ezt akarják megfejelni egy olyan rezsimmel, amiben önkényes politikai döntések alapján lehet majd megbüntetni egyes országokat. 2015 óta mindenáron azt akarják elérni, hogy ne adjanak pénzt, sőt büntessék is meg azokat az országokat, amelyek nemet mondanak a bevándorlásra. Ezért most új eszközt találtak ki a zsarolásra. ",2,21,1004,Origo,"Manfred Weber's statement that if the independence of the judiciary and the freedom of the media are fully implemented in Hungary, the government has no fear of the rule of law conditionality, Tamás Deutsch said; the Gestapo and ÁVH said the same: who has no to hide, there is nothing to fear. But we remember very well that, in reality, anyone could be punished, at any time, for anything, on the basis of arbitrary political decisions. It is even frightening that biased procedures, which systematically apply double standards, in recent years, have become a common practice in the European Union. This is what they want to overhead with a regime in which certain countries can be punished on the basis of arbitrary political decisions. Since 2015, they have been trying at all costs not to give money and even punish countries that say no to immigration. So now they've invented a new means of blackmail.",NEUTRAL,0.00428658165037632,0.013782933354377747,0.9722623825073242,0.00966817606240511
"Brüsszelben mostantól csak az az ország lehet „jogállam"", amelyik beengedi a bevándorlókat. ",3,21,92,Origo,"From now on, only the country that allows immigrants in can be the 'rule of law' in Brussels.",MIXED,0.5768749117851257,0.04383391886949539,0.3700212836265564,0.009269963018596172
"Magyarország számára mindez elfogadhatatlan. Ahogy eddig, úgy a jövőben is a lehető leghatározottabban nemet mondunk az ideológiai mániáktól vezetett, önkényes és megalapozatlan támadásokra. Manfred Weber nyilatkozatához még annyit érdemes hozzátenni, hogy az egyik legutóbbi néppárti frakcióülésen ő maga is elismerte, hogy a Sargentini-jelentés állításai nem állnák meg a helyüket a bíróság előtt. Jó reggelt kívánunk! Hát persze hogy nem, hiszen az a politikai pamflet hemzseg a hazugságoktól. Kár, hogy Weber ezt a jelentést 2018-ban megszavazta. És itt nem az Európai Parlament egy jelentéktelen politikai nyilatkozatáról beszélünk, hanem a Magyarországgal szembeni hetes cikkely szerinti eljárás alapját jelentő dokumentumról! Ezek után mi mást is mondhatnánk, köszönjük szépen, de a hazug Sargentini-jelentést megszavazó politikusoktól nem fogadunk el leckét jogállamiságból sem.",4,21,886,Origo,"This is unacceptable for Hungary. As we have so far, we will continue to say no to arbitrary and unfounded attacks of ideological mania in the strongest possible terms. It is worth adding to Manfred Weber's statement that at one of the most recent EPP meetings, he himself admitted that the statements of the Sargentini report would not stand in court. Good morning. Of course not, because that political pamphlet is teeming with lies. It is a pity that Weber voted for this report in 2018. And we are not talking here about an insignificant political statement from the European Parliament, but about the document that constitutes the basis for the procedure under Article 7 against Hungary! What else can we say, thank you very much, but we are not taking lessons from the politicians who voted for the lying Sargentini report, either in the rule of law.",NEUTRAL,4.433496360434219e-5,0.029529210180044174,0.9662891030311584,0.0041373372077941895
"Az Európai Parlament határozottan kiáll a jogállamisági kondicionalitás mellett, annak ellenére, hogy a tagállamok között nincs egyhangúság a kérdésben, az EP  pedig egyre nagyobb szeletet akar magának a tortából. Deutsch Tamást mindez, ahogy fogalmaz, a szánalmas valóságshow-kban levitézlett celebek cicaharcára emlékezteti, ahogy az Európai Parlament presztízsküzdelmet folytat a tagországokat képviselő uniós intézménnyel, a tanáccsal szemben. ",5,21,448,Origo,"The European Parliament is firmly in favour of the rule of law conditionality, despite the lack of unanimity between Member States on this issue, and the EP wants a growing slice of the cake. This reminds Thomas Deutsch, as he puts it, of the cat fight of celebrities valiant in pathetic reality shows, as the European Parliament is engaged in prestige trade against the EU institution representing the Member States, the Council.",NEUTRAL,9.043499012477696e-4,0.21275843679904938,0.7839288711547852,0.0024083806201815605
"Az európai parlamenti diskurzus színvonala Orwell Állatfarmját idézi, ahol azt mondjak: „négy láb jó, két láb rossz"". ",6,21,118,Origo,"The standard of the discourse in the European Parliament quotes Orwell's Animal Farm, where I say 'four feet good, two feet bad. '",NEUTRAL,0.0033601722680032253,0.25526270270347595,0.7203537225723267,0.021023351699113846
"Azaz csak az uniós hatáskörök bővítése a jó, a tagállami szuverenitás rossz. Mára sajnos odáig jutottunk, hogy az EP többsége a tagállamokban, a nemzetállamokban látja az európai fejlődés elsőrendű akadályát. Ez a helyzet olyan, mintha a befőtt akarná eltenni a nagymamát: nem az Európai Bizottság, az uniós parlament vagy éppen az Európai Bíróság hozta létre a tagállamokat, alapította meg mondjuk Németországot, Hollandiát vagy bármely más országot, hanem éppen fordítva történt. Az európai nemzetállamok hozták létre az Európai Uniót, és bíztak hatásköröket az uniós intézményekre. Szóval két láb is jó, négy láb is jó!",7,21,622,Origo,"That is, only the expansion of EU competences is good, and the sovereignty of the Member States is bad. Unfortunately, we have come to the point that the majority of the EP sees the primary obstacle to European development in the Member States, in the nation states. This situation is like compote trying to put away grandma: it was not the European Commission, the EU Parliament or the European Court of Justice that created the Member States, whether Germany, the Netherlands or any other country, but the other way around. The European nation states created the European Union and entrusted powers to the EU institutions. So two feet are good, four feet are good!",NEUTRAL,0.001133545651100576,0.17624016106128693,0.8189488053321838,0.003677480621263385
